Id,Date,Product,Quantity,UnitPrice
4612,19/03/2018,Chair,66,342,08
4613,19/05/2023,Chicken,70,23701,32
4614,03/12/2020,Shirt,14,16780,86
4615,21/07/2021,Car,27,37019,77
4616,27/10/2023,Gloves,12,3404,11
4617,06/01/2023,Cheese,94,25756,14
4618,30/12/2018,Hat,46,38783,10
4619,11/07/2021,Towels,21,39153,11
4620,01/02/2020,Gloves,30,5567,99
4621,08/12/2020,Shoes,58,31175,28
4622,03/09/2020,Shirt,80,13849,09
4623,22/04/2021,Sausages,77,37059,43
4624,03/04/2020,Ball,47,5677,83
4625,27/11/2020,Car,73,20213,80
4626,18/01/2023,Pants,5,31168,18
4627,14/01/2022,Chicken,37,15961,11
4628,19/06/2018,Pizza,23,47170,23
4629,07/04/2021,Bacon,15,14224,75
4630,17/01/2024,Bike,37,43844,11
4631,10/09/2020,Bacon,53,5730,98
4632,19/07/2021,Salad,79,28121,34
4633,25/12/2020,Soap,69,15211,11
4634,15/01/2023,Fish,85,36212,85
4635,13/02/2021,Towels,98,6968,35
4636,19/12/2024,Keyboard,34,39921,12
4637,19/12/2018,Ball,32,36442,51
4638,23/02/2021,Hat,24,10486,62
4639,02/05/2021,Sausages,88,24340,97
4640,26/10/2020,Pants,59,2297,63
4641,22/11/2021,Pants,77,30068,42
4642,07/03/2022,Chips,38,5646,47
4643,31/03/2021,Shirt,16,9907,67
4644,07/09/2018,Salad,29,43853,53
4645,03/03/2020,Bike,43,19220,90
4646,09/04/2024,Shoes,33,49699,41
4647,24/09/2020,Salad,35,37152,25
4648,06/12/2021,Shirt,78,38753,53
4649,12/02/2022,Ball,76,8497,97
4650,29/01/2021,Shirt,14,41172,87
4651,07/05/2019,Fish,45,5845,26
4652,15/04/2021,Keyboard,44,28306,83
4653,08/02/2021,Shoes,72,36996,68
4654,30/06/2018,Fish,90,30520,53
4655,03/04/2022,Pizza,76,24910,82
4656,30/04/2024,Ball,74,40816,60
4657,09/07/2018,Cheese,21,44238,08
4658,27/01/2019,Sausages,42,37291,11
4659,12/02/2020,Bacon,88,11213,42
4660,06/04/2023,Car,32,36988,12
4661,16/10/2022,Hat,74,28210,92
4662,17/05/2023,Sausages,98,44742,81
4663,13/06/2020,Sausages,50,23003,27
4664,12/10/2023,Computer,81,17949,40
4665,26/02/2023,Fish,24,9750,85
4666,23/11/2018,Bike,84,6528,83
4667,22/10/2023,Chicken,45,24019,02
4668,21/02/2019,Bike,77,13006,81
4669,05/02/2023,Cheese,81,27441,92
4670,18/07/2023,Chips,67,37334,23
4671,13/12/2022,Tuna,47,48636,26
4672,07/06/2020,Hat,45,23404,76
4673,21/10/2021,Mouse,66,3970,74
4674,13/07/2019,Tuna,15,2337,41
4675,29/07/2021,Towels,48,28995,26
4676,27/06/2018,Shoes,78,40723,80
4677,07/02/2018,Chair,33,45081,37
4678,19/03/2024,Pizza,83,48999,39
4679,11/02/2020,Salad,41,46730,00
4680,26/04/2020,Shoes,38,40778,98
4681,16/02/2023,Hat,31,14032,23
4682,15/06/2021,Sausages,72,46602,15
4683,17/04/2018,Fish,93,1951,90
4684,08/03/2021,Mouse,100,22723,86
4685,28/11/2024,Fish,99,10419,38
4686,14/02/2019,Hat,69,41983,05
4687,19/03/2019,Shirt,9,18146,59
4688,17/01/2024,Car,41,38612,71
4689,16/07/2019,Chips,100,1379,86
4690,31/10/2022,Soap,75,13082,61
4691,12/10/2019,Mouse,98,44882,67
4692,25/08/2023,Sausages,75,24897,36
4693,27/04/2023,Shoes,92,47275,97
4694,23/08/2022,Tuna,56,47517,03
4695,12/12/2019,Hat,77,19688,84
4696,25/10/2018,Computer,3,7108,20
4697,28/11/2018,Soap,29,42703,03
4698,17/10/2024,Bike,51,48523,37
4699,30/05/2021,Bacon,40,27397,98
4700,25/11/2019,Pizza,14,13519,59
4701,19/01/2018,Bike,20,28999,49
4702,15/12/2023,Salad,69,41196,44
4703,26/03/2023,Keyboard,80,17276,64
4704,23/06/2023,Sausages,25,5752,62
4705,13/02/2018,Chicken,91,9066,13
4706,13/02/2022,Cheese,39,12523,83
4707,13/01/2021,Shirt,92,32556,73
4708,05/09/2020,Cheese,71,38492,00
4709,11/07/2022,Shoes,86,39180,39
4710,29/09/2023,Pants,59,9725,44
4711,28/07/2018,Keyboard,62,26463,67
4712,12/11/2023,Gloves,38,10231,24
4713,23/12/2018,Computer,87,4947,93
4714,06/07/2022,Cheese,90,34177,96
4715,28/06/2021,Tuna,39,22318,79
4716,15/06/2023,Keyboard,13,11181,25
4717,31/05/2020,Cheese,91,7462,54
4718,18/09/2022,Salad,55,14326,26
4719,21/12/2020,Bike,54,48902,30
4720,09/12/2018,Mouse,63,49805,81
4721,26/10/2021,Gloves,94,875,36
4722,07/05/2020,Mouse,5,10552,40
4723,26/12/2022,Computer,35,21307,09
4724,29/01/2021,Cheese,45,18946,30
4725,12/09/2022,Ball,100,13762,77
4726,12/02/2020,Bike,39,751,82
4727,22/02/2019,Keyboard,11,34999,25
4728,26/01/2023,Shoes,10,38030,00
4729,16/10/2020,Towels,14,17311,78
4730,19/09/2020,Salad,14,34279,48
4731,19/04/2024,Pizza,79,7989,52
4732,20/12/2021,Table,64,4764,35
4733,22/11/2018,Chips,88,39732,16
4734,04/05/2019,Bacon,15,35394,72
4735,16/09/2019,Chair,8,17572,81
4736,04/04/2019,Table,11,16148,53
4737,04/04/2019,Soap,40,6515,51
4738,18/10/2022,Mouse,8,44483,23
4739,06/11/2019,Shirt,29,23603,27
4740,20/07/2018,Shirt,1,25344,90
4741,11/03/2024,Chicken,68,22988,31
4742,19/08/2022,Cheese,31,29602,47
4743,28/11/2020,Computer,74,34869,45
4744,07/01/2022,Bike,54,21037,91
4745,09/04/2021,Pizza,27,5003,01
4746,03/01/2022,Chips,24,35286,61
4747,23/04/2020,Shoes,42,18119,84
4748,07/02/2019,Shirt,28,24111,33
4749,15/07/2020,Salad,78,6778,45
4750,26/06/2021,Fish,2,41931,56
4751,24/07/2019,Computer,95,1407,31
4752,12/10/2020,Bike,71,45736,40
4753,14/05/2022,Cheese,100,41241,22
4754,15/04/2023,Shoes,1,44570,98
4755,02/06/2018,Cheese,99,17902,31
4756,01/03/2022,Car,49,16066,29
4757,16/11/2022,Towels,3,28842,17
4758,25/11/2019,Pants,65,47401,70
4759,21/07/2021,Tuna,27,42390,91
4760,22/08/2024,Table,48,6266,51
4761,26/06/2021,Bacon,63,33680,70
4762,11/09/2021,Cheese,68,14757,61
4763,04/09/2022,Chicken,53,7755,97
4764,14/11/2022,Fish,6,30185,84
4765,06/05/2024,Gloves,68,25818,53
4766,04/09/2019,Gloves,30,25061,52
4767,12/04/2021,Computer,83,36037,79
4768,14/02/2024,Pants,26,46887,17
4769,30/03/2019,Cheese,64,27234,75
4770,18/06/2022,Chips,1,2127,39
4771,28/10/2019,Bacon,24,18497,33
4772,08/04/2021,Shirt,66,47092,43
4773,07/08/2020,Gloves,98,10022,10
4774,24/05/2020,Pizza,84,48623,28
4775,15/09/2019,Ball,34,11444,19
4776,21/10/2018,Computer,43,37246,96
4777,12/05/2021,Soap,16,42905,50
4778,30/04/2019,Towels,21,1171,00
4779,21/05/2019,Bike,73,12822,25
4780,18/01/2020,Salad,89,49547,92
4781,23/07/2023,Towels,52,49763,87
4782,05/10/2020,Soap,79,5099,43
4783,21/04/2018,Fish,100,32876,55
4784,11/07/2019,Shoes,81,989,74
4785,28/11/2024,Cheese,65,27760,22
4786,04/03/2018,Car,40,25445,55
4787,10/02/2021,Tuna,16,3593,37
4788,01/01/2021,Pants,80,40417,44
4789,01/10/2023,Cheese,60,30255,23
4790,31/08/2023,Sausages,41,36283,55
4791,28/05/2021,Hat,84,4158,59
4792,03/11/2023,Chair,89,24571,03
4793,24/05/2020,Towels,1,38397,25
4794,05/11/2024,Chicken,98,49074,55
4795,06/11/2018,Table,94,44197,61
4796,27/07/2019,Mouse,52,40017,20
4797,16/05/2018,Shirt,92,10761,59
4798,09/10/2019,Chips,93,16855,99
4799,30/10/2024,Sausages,49,3920,12
4800,23/08/2024,Car,29,24405,76
4801,25/01/2019,Cheese,4,17910,55
4802,26/07/2024,Hat,94,29255,57
4803,13/10/2021,Tuna,20,15797,79
4804,15/12/2020,Soap,75,37108,80
4805,17/06/2020,Cheese,10,39855,49
4806,13/12/2022,Tuna,67,6197,98
4807,29/08/2022,Fish,31,28779,83
4808,14/08/2019,Towels,62,16465,08
4809,31/01/2021,Soap,53,2968,83
4810,25/08/2021,Fish,86,45997,56
4811,12/01/2020,Towels,87,32571,10
4812,10/04/2024,Gloves,82,13192,03
4813,03/01/2023,Table,15,10433,38
4814,02/01/2019,Pizza,69,28504,51
4815,29/05/2020,Car,72,47267,00
4816,26/05/2022,Computer,63,41365,00
4817,26/12/2021,Ball,44,27331,50
4818,24/03/2024,Computer,21,30994,24
4819,26/07/2020,Gloves,52,22512,12
4820,12/05/2018,Car,63,10932,91
4821,14/11/2024,Chicken,67,33450,54
4822,14/01/2019,Towels,97,22574,30
4823,18/06/2020,Chips,29,34855,64
4824,15/08/2021,Gloves,10,30147,53
4825,08/04/2024,Mouse,24,19394,47
4826,05/01/2019,Hat,77,43519,01
4827,10/01/2020,Salad,55,38418,64
4828,11/10/2018,Fish,75,49093,43
4829,09/05/2023,Bacon,26,47982,31
4830,15/08/2023,Mouse,23,27349,18
4831,02/10/2024,Shirt,77,41417,90
4832,10/06/2019,Shirt,68,41033,88
4833,23/04/2018,Shirt,70,2283,46
4834,23/11/2021,Fish,44,20372,71
4835,03/05/2022,Mouse,99,35464,69
4836,07/03/2023,Sausages,61,5900,74
4837,23/09/2018,Bike,37,32602,87
4838,29/03/2020,Soap,50,19037,01
4839,13/07/2019,Pants,73,3108,62
4840,21/01/2018,Tuna,97,27098,90
4841,01/12/2022,Car,6,5819,56
4842,17/10/2019,Pizza,35,31139,61
4843,01/01/2024,Mouse,14,2737,71
4844,06/04/2022,Shoes,60,4412,52
4845,01/07/2018,Chips,9,20989,94
4846,14/04/2023,Car,50,20769,72
4847,16/10/2024,Bacon,47,32908,67
4848,16/07/2023,Bike,84,9074,94
4849,18/06/2024,Gloves,47,2114,48
4850,26/02/2021,Soap,53,42898,77
4851,16/10/2023,Car,2,47429,38
4852,11/12/2019,Bike,16,45732,99
4853,15/09/2023,Fish,58,21686,49
4854,16/06/2018,Tuna,77,22495,44
4855,14/03/2020,Bike,58,36432,34
4856,27/06/2024,Chips,47,38748,94
4857,19/08/2018,Tuna,2,33040,97
4858,06/09/2021,Sausages,43,21113,09
4859,07/04/2024,Chips,67,6676,40
4860,20/03/2018,Salad,40,14367,99
4861,25/08/2019,Tuna,92,5809,93
4862,23/07/2019,Towels,33,24942,94
4863,01/09/2021,Table,30,32926,87
4864,09/12/2023,Chair,13,20849,91
4865,05/12/2024,Car,79,23834,12
4866,21/10/2019,Pants,11,12544,38
4867,02/08/2020,Bacon,37,29346,00
4868,28/05/2021,Car,74,32291,19
4869,18/11/2024,Shoes,18,19859,31
4870,28/11/2022,Sausages,53,46314,00
4871,27/06/2018,Chair,29,14235,00
4872,29/06/2023,Gloves,24,29101,44
4873,03/01/2021,Computer,66,14541,46
4874,13/02/2022,Tuna,9,43150,38
4875,12/10/2024,Mouse,1,9401,33
4876,19/06/2020,Mouse,63,34593,18
4877,13/03/2020,Tuna,15,16999,40
4878,28/04/2018,Tuna,44,32179,13
4879,02/04/2021,Gloves,44,22794,86
4880,23/11/2024,Cheese,93,7517,12
4881,05/01/2021,Car,63,45332,35
4882,25/06/2019,Soap,48,15784,62
4883,20/01/2021,Shoes,27,23225,08
4884,04/01/2024,Bacon,42,46396,09
4885,11/01/2021,Fish,5,6091,80
4886,22/11/2024,Hat,7,34594,90
4887,19/10/2018,Tuna,58,8247,32
4888,21/11/2023,Mouse,6,30133,39
4889,05/09/2024,Shoes,47,22906,97
4890,27/02/2022,Pizza,72,26752,50
4891,29/11/2021,Table,95,39999,78
4892,15/08/2023,Ball,96,31471,48
4893,06/10/2023,Chair,60,39865,19
4894,05/04/2018,Chair,70,40541,03
4895,24/01/2024,Gloves,30,12188,96
4896,08/02/2023,Soap,57,15585,92
4897,10/06/2021,Tuna,58,47161,69
4898,08/07/2018,Gloves,69,43284,67
4899,27/12/2022,Pizza,47,46985,24
4900,21/01/2024,Gloves,98,12961,49
4901,19/10/2021,Chicken,94,46137,95
4902,22/01/2021,Sausages,75,47742,17
4903,04/06/2023,Ball,58,6173,57
4904,10/02/2022,Chips,42,7621,42
4905,29/03/2024,Pizza,95,19181,76
4906,22/04/2019,Salad,48,40649,27
4907,30/08/2019,Sausages,56,47637,69
4908,26/11/2019,Cheese,32,48229,47
4909,16/06/2021,Fish,75,30862,01
4910,02/05/2022,Salad,53,18755,88
4911,09/06/2022,Bacon,54,2758,19
4912,25/05/2022,Hat,45,18858,77
4913,24/01/2021,Pants,54,35606,16
4914,05/02/2020,Bacon,47,44904,05
4915,04/03/2019,Pants,85,27604,27
4916,06/05/2020,Chicken,45,15498,08
4917,11/05/2024,Ball,21,21373,95
4918,23/01/2024,Chips,19,38801,71
4919,24/04/2023,Hat,55,35191,06
4920,10/12/2023,Car,52,17420,70
4921,17/12/2022,Chicken,96,31415,60
4922,04/07/2020,Soap,53,12958,17
4923,10/02/2021,Bike,9,5052,01
4924,11/08/2021,Tuna,77,19652,39
4925,21/04/2023,Table,56,23369,78
4926,06/07/2020,Keyboard,83,43390,51
4927,07/07/2018,Bacon,23,13121,03
4928,10/11/2018,Car,82,3852,69
4929,20/06/2024,Computer,26,10703,17
4930,28/01/2020,Fish,86,39958,35
4931,23/09/2021,Soap,23,28909,36
4932,14/09/2019,Car,23,46730,76
4933,25/08/2020,Gloves,26,9937,42
4934,11/07/2024,Ball,17,23236,47
4935,29/05/2023,Chips,9,6588,98
4936,17/12/2019,Pizza,86,1282,06
4937,13/11/2020,Chicken,44,22564,22
4938,30/05/2019,Sausages,95,21333,02
4939,01/02/2020,Towels,57,1675,54
4940,04/05/2021,Chips,9,16412,79
4941,25/10/2019,Computer,17,35431,97
4942,10/10/2023,Chips,45,28810,52
4943,09/01/2020,Shoes,54,38528,35
4944,24/06/2020,Keyboard,70,47209,16
4945,14/04/2022,Keyboard,23,43999,65
4946,21/02/2021,Pizza,37,46574,54
4947,14/01/2023,Ball,8,9474,58
4948,13/03/2024,Bacon,91,42956,67
4949,17/12/2020,Chicken,39,37344,59
4950,19/07/2019,Cheese,79,15648,12
4951,29/09/2021,Soap,43,48358,73
4952,19/12/2024,Towels,76,39703,42
4953,06/09/2023,Table,79,29941,50
4954,11/11/2023,Chicken,35,5464,88
4955,16/01/2020,Cheese,26,554,67
4956,26/02/2019,Ball,68,32394,05
4957,14/11/2019,Salad,37,49361,78
4958,09/08/2024,Shirt,12,29073,43
4959,20/08/2021,Chips,33,27342,32
4960,11/02/2018,Shoes,25,34984,49
4961,11/07/2023,Mouse,18,5493,10
4962,10/08/2022,Bike,18,10138,08
4963,25/05/2020,Pizza,29,49220,99
4964,17/04/2022,Mouse,91,10807,30
4965,06/03/2022,Towels,12,32446,22
4966,08/02/2018,Table,77,6640,82
4967,18/06/2020,Towels,11,41637,04
4968,12/09/2024,Keyboard,3,49899,38
4969,08/01/2018,Gloves,5,33803,78
4970,27/06/2022,Hat,63,40919,34
4971,30/12/2019,Keyboard,65,25590,47
4972,08/03/2020,Mouse,51,32549,85
4973,12/08/2020,Pants,45,35118,07
4974,12/04/2020,Cheese,41,49970,44
4975,14/04/2024,Car,78,1952,29
4976,03/01/2021,Mouse,97,38854,88
4977,11/11/2022,Pants,28,13082,41
4978,17/12/2023,Gloves,9,7015,32
4979,19/10/2021,Pizza,86,4218,24
4980,19/10/2019,Table,76,1632,15
4981,06/01/2019,Ball,69,22098,63
4982,15/10/2019,Pizza,62,47245,17
4983,19/09/2021,Mouse,77,38280,95
4984,03/10/2023,Table,53,3247,49
4985,18/01/2020,Table,50,7883,59
4986,26/10/2024,Bike,61,27917,55
4987,08/08/2024,Salad,38,2314,50
4988,29/02/2020,Chair,33,33482,45
4989,09/09/2019,Chicken,25,14573,17
4990,16/04/2018,Shoes,26,19440,17
4991,30/01/2024,Cheese,1,19335,35
4992,12/12/2024,Mouse,17,33031,30
4993,30/07/2020,Mouse,9,21564,82
4994,19/09/2019,Tuna,92,30743,81
4995,15/02/2021,Ball,93,20339,32
4996,24/09/2024,Hat,80,6617,34
4997,06/03/2024,Gloves,12,20062,49
4998,09/09/2022,Mouse,44,36872,92
4999,14/04/2018,Shoes,90,41020,55
5000,09/10/2018,Cheese,82,9669,33
5001,11/04/2024,Bacon,27,13475,64
5002,21/12/2018,Pizza,45,6723,31
5003,15/11/2022,Bike,66,6865,37
5004,01/05/2018,Shirt,80,2844,72
5005,07/04/2021,Salad,25,47324,34
5006,04/11/2023,Shoes,24,23578,65
5007,01/04/2020,Gloves,61,3464,05
5008,13/06/2020,Shoes,53,5884,58
5009,06/07/2018,Fish,9,22124,51
5010,16/04/2020,Pants,6,43971,98
5011,30/12/2019,Bike,41,25447,35
5012,15/07/2023,Chips,37,45703,73
5013,20/08/2021,Tuna,46,15612,98
5014,10/11/2022,Bike,12,37238,95
5015,09/04/2021,Bike,14,24626,18
5016,24/12/2022,Pizza,47,26778,53
5017,15/03/2024,Chicken,50,32698,66
5018,28/12/2023,Computer,63,14175,33
5019,18/12/2021,Shoes,84,39278,10
5020,03/12/2018,Bike,34,12020,32
5021,03/09/2023,Bike,14,2228,98
5022,12/07/2023,Bike,85,14424,62
5023,05/04/2020,Soap,48,22877,46
5024,09/12/2022,Chicken,57,12417,01
5025,19/11/2022,Pizza,53,23878,60
5026,29/01/2020,Sausages,76,35579,95
5027,12/07/2021,Hat,44,13860,20
5028,05/04/2024,Sausages,83,12289,23
5029,15/09/2020,Salad,3,25998,95
5030,04/02/2022,Cheese,33,40087,32
5031,28/02/2018,Keyboard,75,33637,45
5032,21/04/2023,Mouse,58,37994,23
5033,04/01/2020,Soap,71,30773,57
5034,21/07/2020,Fish,50,41094,29
5035,21/05/2023,Chips,14,24093,44
5036,13/09/2021,Ball,73,45787,25
5037,05/01/2019,Cheese,90,20705,39
5038,15/09/2019,Keyboard,74,11198,74
5039,07/10/2022,Gloves,57,6946,80
5040,27/11/2018,Car,27,6371,43
5041,23/05/2019,Keyboard,100,12525,10
5042,08/07/2020,Pants,69,46766,81
5043,29/06/2021,Salad,89,17627,97
5044,27/12/2021,Table,45,35556,37
5045,19/01/2021,Shirt,52,1566,03
5046,13/06/2020,Keyboard,21,28619,16
5047,19/01/2022,Cheese,61,38933,13
5048,16/03/2023,Ball,35,2102,03
5049,05/04/2019,Hat,96,5453,80
5050,07/08/2024,Towels,42,16617,91
5051,05/06/2020,Shirt,61,16395,98
5052,10/09/2022,Ball,50,18707,82
5053,11/01/2021,Pizza,68,12886,43
5054,04/10/2019,Tuna,11,35947,27
5055,12/02/2018,Table,31,22707,87
5056,19/02/2018,Ball,27,31646,01
5057,01/05/2018,Hat,18,5519,50
5058,01/06/2021,Shoes,21,12079,47
5059,29/09/2020,Tuna,56,4260,60
5060,07/02/2023,Computer,46,11112,31
5061,23/12/2022,Keyboard,60,25661,50
5062,10/06/2021,Soap,64,40048,62
5063,21/08/2021,Car,40,36018,87
5064,05/07/2018,Tuna,85,41901,74
5065,30/07/2019,Pants,62,32240,65
5066,22/01/2024,Sausages,50,46933,14
5067,01/03/2023,Gloves,91,44162,75
5068,25/11/2019,Pants,14,18899,49
5069,09/01/2019,Computer,37,23234,86
5070,07/11/2021,Pizza,60,479,77
5071,08/11/2018,Towels,13,30479,20
5072,07/11/2023,Keyboard,68,26897,21
5073,13/04/2018,Bacon,90,48720,14
5074,15/11/2022,Hat,76,38094,92
5075,21/09/2020,Bike,25,14559,94
5076,18/12/2019,Bike,37,32382,71
5077,05/03/2023,Keyboard,40,35841,20
5078,24/12/2022,Chair,76,32717,79
5079,06/02/2018,Chips,76,33135,74
5080,12/07/2018,Soap,77,27059,32
5081,14/10/2022,Shirt,30,20227,57
5082,03/03/2022,Soap,64,38014,21
5083,27/09/2018,Car,21,33040,55
5084,02/02/2019,Fish,93,6878,85
5085,14/05/2018,Bacon,4,33359,83
5086,14/05/2023,Shoes,54,2355,78
5087,22/01/2018,Hat,42,34438,02
5088,03/05/2021,Pizza,82,39297,94
5089,12/05/2019,Fish,96,47648,79
5090,12/02/2023,Chips,52,25761,72
5091,17/10/2020,Chips,62,47855,11
5092,25/03/2021,Pizza,12,44257,62
5093,25/05/2024,Keyboard,58,28688,06
5094,26/07/2020,Mouse,13,19975,01
5095,05/03/2023,Pants,39,46506,55
5096,07/05/2020,Chips,95,24049,82
5097,26/12/2018,Shirt,54,5464,07
5098,08/10/2023,Cheese,93,38898,14
5099,22/12/2020,Fish,94,19935,48
5100,14/02/2018,Computer,40,22863,16
5101,18/08/2024,Towels,36,9169,72
5102,17/11/2019,Table,12,35012,85
5103,06/05/2024,Shoes,17,6604,88
5104,08/03/2020,Table,4,11813,79
5105,28/02/2023,Soap,91,41610,90
5106,25/07/2019,Shirt,81,47852,85
5107,10/10/2024,Computer,51,31944,62
5108,03/10/2018,Pizza,93,6085,96
5109,16/08/2023,Shirt,81,49120,82
5110,24/07/2023,Hat,21,37684,88
5111,14/09/2023,Sausages,89,14793,10
5112,26/01/2023,Gloves,41,35098,43
5113,13/04/2023,Bike,16,43490,47
5114,31/12/2022,Computer,53,32497,95
5115,15/07/2022,Bacon,31,31535,92
5116,23/01/2018,Mouse,50,41375,87
5117,29/04/2018,Bacon,9,5917,16
5118,21/06/2023,Hat,98,34905,38
5119,23/08/2018,Shoes,85,19429,59
5120,21/12/2024,Sausages,19,45212,76
5121,20/01/2021,Chicken,88,19923,94
5122,22/02/2023,Sausages,90,8227,34
5123,16/11/2020,Pizza,69,45645,94
5124,14/05/2024,Computer,47,13835,45
5125,05/10/2019,Cheese,33,1694,37
5126,24/04/2023,Shirt,10,13085,35
5127,09/11/2022,Hat,14,30715,40
5128,28/05/2019,Chicken,18,733,49
5129,07/11/2018,Towels,23,9633,20
5130,21/05/2023,Table,55,39581,94
5131,27/12/2018,Pizza,65,5223,90
5132,25/05/2019,Salad,52,42317,50
5133,17/04/2018,Chair,35,39800,28
5134,09/03/2021,Chips,53,44880,74
5135,02/10/2024,Cheese,17,44609,97
5136,27/11/2021,Pizza,93,3266,09
5137,26/05/2018,Pants,94,40788,09
5138,11/02/2021,Car,33,460,41
5139,13/08/2019,Hat,97,24407,96
5140,05/01/2024,Pizza,44,28472,15
5141,09/09/2022,Fish,89,44952,98
5142,21/03/2018,Soap,10,33253,82
5143,21/04/2023,Keyboard,2,308,58
5144,28/01/2021,Sausages,13,15400,87
5145,17/02/2024,Bike,23,38369,25
5146,29/03/2023,Pizza,50,12417,02
5147,03/10/2024,Pizza,33,7719,47
5148,15/10/2020,Bike,36,41526,48
5149,24/08/2019,Hat,79,47011,50
5150,15/10/2018,Bacon,29,12554,79
5151,22/10/2020,Gloves,77,1540,30
5152,29/07/2021,Pizza,15,46829,06
5153,05/04/2024,Chips,37,39674,24
5154,26/07/2019,Pants,90,16290,86
5155,04/10/2024,Pants,5,10895,06
5156,06/02/2021,Car,64,38751,50
5157,17/08/2021,Shirt,2,27421,45
5158,15/07/2018,Shoes,76,25738,02
5159,10/07/2023,Chips,77,21850,26
5160,20/03/2021,Ball,18,45580,72
5161,14/06/2021,Hat,20,8159,94
5162,24/09/2021,Pizza,68,34932,79
5163,28/05/2020,Fish,96,14334,00
5164,15/07/2018,Computer,59,39590,90
5165,30/04/2024,Pants,99,6884,16
5166,06/08/2021,Car,24,3339,75
5167,25/02/2023,Mouse,80,40214,62
5168,15/07/2021,Bacon,10,49620,73
5169,29/06/2020,Gloves,29,2399,93
5170,30/05/2018,Fish,93,9294,44
5171,06/07/2019,Fish,79,46260,03
5172,17/04/2021,Pants,27,22257,48
5173,13/05/2020,Mouse,27,10883,08
5174,24/02/2021,Ball,66,31044,37
5175,08/10/2022,Table,40,1694,81
5176,16/10/2021,Computer,80,43675,30
5177,26/10/2021,Pants,56,6819,65
5178,04/01/2021,Pants,57,12943,49
5179,24/07/2021,Salad,75,32861,11
5180,14/06/2021,Towels,12,27442,49
5181,22/08/2019,Ball,35,43345,80
5182,26/01/2022,Pants,78,37408,48
5183,04/11/2021,Pants,82,13492,77
5184,31/12/2020,Fish,18,36526,90
5185,12/08/2020,Fish,19,26775,37
5186,22/02/2018,Sausages,88,25996,62
5187,17/12/2021,Bacon,87,25996,68
5188,06/10/2020,Bike,18,32699,25
5189,13/12/2018,Keyboard,14,9826,54
5190,15/03/2022,Chicken,63,34643,92
5191,03/08/2021,Hat,66,28537,19
5192,17/10/2020,Mouse,12,33028,53
5193,12/02/2020,Bike,34,28436,62
5194,19/03/2024,Bike,63,47282,71
5195,06/11/2022,Tuna,27,41420,74
5196,06/07/2020,Shoes,63,39283,06
5197,22/08/2021,Chips,9,36105,61
5198,11/11/2019,Gloves,73,4962,22
5199,04/02/2024,Pants,77,4545,67
5200,16/03/2019,Bacon,84,21960,76
5201,03/07/2018,Hat,31,48989,82
5202,01/09/2021,Shoes,36,44114,90
5203,09/07/2019,Fish,4,32433,00
5204,13/05/2020,Towels,65,3177,68
5205,01/09/2024,Bike,73,24427,64
5206,01/04/2024,Chips,78,17397,84
5207,16/10/2019,Computer,95,40460,87
5208,01/04/2023,Fish,52,22587,25
5209,12/06/2024,Ball,14,27818,72
5210,13/04/2019,Salad,29,47114,66
5211,12/06/2021,Bike,76,32191,66
5212,13/02/2021,Soap,88,46105,27
5213,13/08/2018,Chair,96,17218,25
5214,15/03/2019,Tuna,11,20040,87
5215,25/12/2019,Sausages,34,9368,22
5216,07/05/2019,Chair,43,20295,94
5217,23/10/2019,Keyboard,98,43317,25
5218,29/08/2018,Towels,51,899,46
5219,08/11/2021,Chips,39,32328,77
5220,04/06/2024,Table,88,33043,51
5221,17/09/2023,Shoes,79,32909,59
5222,30/12/2019,Shirt,23,20570,01
5223,30/12/2021,Shoes,12,45855,71
5224,05/03/2019,Bacon,67,31406,42
5225,14/06/2023,Mouse,71,20258,72
5226,26/10/2018,Keyboard,49,43676,82
5227,28/04/2022,Mouse,23,16078,91
5228,16/01/2018,Salad,79,11595,12
5229,15/05/2022,Fish,31,30246,41
5230,16/01/2022,Car,35,47975,88
5231,14/09/2020,Bacon,71,34955,26
5232,11/08/2024,Fish,94,39822,88
5233,20/10/2020,Bacon,87,22716,76
5234,21/06/2024,Gloves,66,19677,28
5235,05/08/2018,Bike,13,5162,54
5236,18/05/2021,Sausages,66,15787,84
5237,15/12/2024,Pizza,61,44892,00
5238,17/06/2019,Ball,51,12734,12
5239,12/08/2021,Chair,77,13262,80
5240,31/08/2022,Keyboard,55,14933,21
5241,15/04/2022,Keyboard,86,33576,46
5242,22/10/2023,Car,57,43486,55
5243,03/05/2021,Car,96,23232,64
5244,16/02/2023,Tuna,76,26505,50
5245,17/07/2020,Sausages,43,32137,68
5246,16/03/2020,Sausages,54,38091,81
5247,12/01/2023,Chicken,23,638,70
5248,04/02/2020,Computer,6,7180,55
5249,21/03/2021,Bike,85,36139,02
5250,27/03/2019,Towels,20,20290,71
5251,03/07/2023,Salad,18,40431,75
5252,29/06/2021,Chips,52,48907,77
5253,12/08/2019,Keyboard,18,42892,36
5254,06/04/2024,Chips,72,26688,05
5255,02/02/2023,Cheese,61,5692,03
5256,18/11/2022,Table,39,9528,82
5257,22/09/2019,Salad,4,43553,07
5258,27/05/2023,Hat,42,11828,40
5259,30/09/2023,Pizza,57,35728,16
5260,11/08/2022,Computer,62,46794,12
5261,04/09/2020,Table,39,9101,45
5262,11/12/2021,Gloves,52,7510,20
5263,28/10/2018,Car,87,44767,91
